961, i dont really trust the judgements and vouches of _xo   jk. i`ll think about becoming a friend of yours,0
962, Jesus heals,1
969, Happy birthday in 2 hours and 54 minuets  Haha,1
972, Hayley Williams is pretty much amazzing,1
976, not really having a good night... missing my little girl...,0
977,  miss you captain,0
979," OI, are you mocking the fact I dont cry at tv things?!  *Feels bad*xxx",0
988,is excited!  http://plurk.com/p/stk04,1
989, hmmm really??? that`s weird idk about that one  sowwy,0
993, Thanks though - am trying to be positive!!  Wine may not be helping lol!!  Wish I could make the gigs.....,1
994, i think my niece got me sickee  lame.,0
995,Rise and shine  Time to get prettifide.,1
996," I tried sooooo hard to work from home today, but failed  Not my fault though.",0
997, Gosh I`ve a stinky old headache. Maybe I should have lunchfast,0
1001,I love my life  Ni night twitter!<3,1
1003,Succesfully following Tayla!!,1
1007,trying to learn to tweet!!  it`s all good I hope..,1
1009,"Great, social network sites are still growing",1
1015,some of my new followers are pretty cool tweeps; check `em out.,1
1019, yay asap lol awwh I miss our friday night happy hours even luna del sea and the 'boy' hahahaha,0
1021, Cowboy westerns...haven`t seen those in a while. good luck,1
1025,My dad knows i got drunk today. And i didnt get in trouble.,1
1027," Lol - I could try!  Seriously tho, dont do all of it! That sucks! ****",0
1029,Happy mothers day mom!!!  i love you.,1
1030,"burning cd`s,,,,,,,,, **** outa blank disc`s",1
1031," new album is truly genius, so happy with it",1
1033, Okaii Cool!  I Can`t Wait For The Series To Begin It`s Guna Be Awesome  x,1
1034,crying to A Walk To Remember as usual,0
1037,"I also have a certain CD from camp that a certain somebody gave me...  Yeah, there`s this guy in the video that`s really frickin hot!",1
1047, http://twitpic.com/4l85a - best kind of gum ever! I just bought a pack,1
1048,The Heater blew up,0
1049, i tried. and failed,0
1050,"  just finished mine, some parts were remarkably difficult  cramming kanji now!",0
1051,why is everyones tweets about britains got talent?! i feel left out,0
1052,yay mothers day  i love mi madre,1
1053,They wouldn`t reverse any of my overdraft fees.,0
1054,_N9ne I`m not having a good day,0
1055,i miss the Soulja Boy dance...,0
1056,"I woke up an came to the realization that I can put it off as much as I want, but I need 2 drop some friends. Dammit!",0
1057,11 Days left until freedom. I really just want to get through this weekend. I hate essays.,0
1058,  lol you guys are awesome,1
1059,"Home, good night world",1
1061,got alot of runnin around to do today to get this job app completed so they can have it on file... so glad i got this job!!,1
1062,lappy charger is completely dead... conserving what`s left of the battery until i can afford to buy a new one,0
1064,Happy Mother`s Day all of the mom`s around the world!  I love mine more than anything in the world and can`t wait to celebrate! WOO!,1
1066,doing my folio work but keep on getting distracted by deb pics,0
1068,I can`t sleep. I can`t find my grandmother`s quilt or locket. I`m sick at myself cause I may have lost them somehow. Or they were stolen,0
1069,Had to take my bad **** dog to the pet hotel....so sad,0
1073,"Wow, its hot and miserable. People are probably killing themselves right about now...",0
1074, Thanks mama ! I absolutely adore her,1
1078," i would but he`s premiering avatar footage and can`t do it then. also, we better hang out.",1
1079,Home from Chelsea`s  Jam sessions = <3 = Chelsea + Abby = I luh you.,1
1080,we`ll be visiting my grandparents later. BTW i just heard katy perry`s HOOK UP whew so cool i love it more than k.clarkson`s version,1
1081,"  very sweet!!! HAHA. I am like super proud to be a new mom!!! I feel like, i got the PERFECT daughter. And i am a GREAT mom!!!",1
1089," you should come to Estonia, I know some epic horses here, hehe, and a good trainer and good beaches were to ride!",1
1090,_jonas101 WOW they`re totally amazing and they`re more than awesome,1
1093,"nothing better than to have your Grandaughter smile and nothing feels better than that big hug!! Grandkids, what a hoot!",1
1095, oh I know. and I aprreciate it  it can be my back up plan,1
1102,"Don`t think I`m gonna be able to go to see the JB 3D Concert...wrong time, no where very close by",0
1103,"I`m a sad panda, hulu doesn`t have the elephant show   no Skinnamarinkydinkydink sing alongs for me.",0
1106,I`m gonna cry    I went bad at my History test ! I really hate History  !,0
1110,_ Truetrue  But he`s not! xD,1
1111,"Sad I missed  going away party due to too much work, but I really am gonna miss that kid",0
1113,One of the most random phone calls ever. My god kill me now.,0
1114,& more #<3criminy cuteness! http://tinyurl.com/cd8yab #sinfest,1
1115,"the neighborhood gas station is gone, kaput, out of business. No more convenient trips for ice or whatevs. over 3 miles now to travel..",0
1116,tomorrow`s mother`s day  me n my sis gonna make an onigiri for our mom~!! its gonna be so kewl!! cant wait for tomorrow >_<,1
1119, welcome to my life,1
1120," Same here - events + writing songs. But I just finished my TMNT vs MMPR song, so I`m excited to record that on Wednesday",1
1122, oh sweet! I`ll definitely check it out when I get the chance...,1
1123, Youuuu`re an aaass  my aaass loooool,0
1128," I missed mine, too. Not fun...",0
1132,Danny cut his beautiful curls,0
1133,God is so good!!,1
1134,forcing myself to watch the movie 1984 for my book report  im lazy to read,0
1136, don`t think i can take a needle. watched a horribly gory short film on drugs a few months ago. i`m scarred for life.,0
1139,can`t be arsed to get out of bed  hello sunshine,0
1140,Every pair of jeans I own nowadays is very tight.  I think mah butt gettin big (oh!),0
1145, Cheese and Onion! Vinegar taste weird on crisps! England`s got loads of weird crisps flavorus  lol.. What do you like ? x,0
1146, Thank yooou! I might have to get it seen to... hm...  ****,1
1148,Sore throat. This is not good. I have four performances this weekend.,0
1149, it because your handwriting isnt on any of them. and everyone is making fun of me because im sitting by myseld in the lrc,0
1150,So disappointed about the talent lineup for 'Reventï¿½n Super Estrella 2009'...hmm...Have the feeling I won`t get tix this time around.,0
1153, how crappy for him,0
1154,its freezing cold! i cant function right in this type of weather. starving to the max,0
1155,Anyone ever had that heavy feeling of sadness in their hearts? Thats my case rite now.,0
1160," aww if I could, I would...  GBY ;)",1
1161,I ate too many kisses.,0
1162, Thanks for the warning. Good thing my heart is unbreakable.,1
1164, ... like you`re stuff!  Strange voicemails! http://bit.ly/yKxms,1
1165, Well done! Happy for ya.,1
1169,"True to form, Bank Holiday Monday looks like it might be rainy. Hope it holds off til later, family&friends plan walk and picnic today",1
1172,"Ha,  i`m giving spymaster a chance - just curious! will miss u",0
1175,is tired. And turning off the Internet. You can play on it in the morning.,0
1177,happy star wars day,1
1178,Just got notified my podcast was accepted into iTunes. http://budurl.com/SBit Of course I then realized it was miss formated  Fixed now.,0
1179,Heyy.thnxx.or.inviting.me.to.ur.party.rob.ill.be.down.there.on.june.24th.ill.miss.u.when.u.go.to.italy....   <333333333 txt.me.hon!!!,1
1180,is tired of summer already,0
1182, I`ve given up on pizza - kids would never let me have my fav  (the hot ones),0
1183,im hangin out with my cousin holly and tlkin 2 my grandparents.......  my phone went dead,0
1184, Thats great,1
1186,i wish i could teach my dog how to play xbox!  alas...no thumbs,0
1188, thanks! I`m totally bushed today though time for some coding,1
1192,Omg!!! Is this the sun glimpsing through the clouds?! Woohoo!,1
1193," haha yea, i just feel like its being taken the wrong direction, used to be a cool place, now its a mess",0
1194, shes must be a truly amazing woman for having a phenomenal son..,1
1199," umm get ready, help my mum, give GJ his presents when he gets up (could be a while), wait for people to arrive, then party",1
1202,Happy Mother`s Day mom,1
1205,"church bellss are ringin  got to go. adieu,(god bless in german)",1
1208,did U watch the spelling bee contest ? winner: Kavya Shivshankar ! Impressive performance - i had not even heared most of the words b4,1
1209, probably not in this weather,0
1212, no wonder you hate driving and country roads and stuff,0
1214,says HAPPY MOTHER`S DAY TO ALL THE MOMS OUT THERE!  http://plurk.com/p/stezd,1
1217,sad.. Daniel is leaving Florida now.. just gave him a big hug,0
1218,it`s mother`s day...i already bought and gave my mother`s day present to my mother.,1
1219,Best friend is leaving to go back to school today..I am so sad,0
1222,has a new nick name - arosh ..i like i like,1
1232, i guess you get loads of emails & people asking you stuff al the time but i seriously wonder if you ever read my comments  x,0
1234,Ahh... I love Chinese music. Haha.  Not gonna see my luff til Thursday...,1
1235,People are people...nooooo? Id never have guessed tht...idiot..im grouchy now,0
1236, i see you hannah klein!. lookin good today,1
1237,aha _marie my brother`s wallpaper on his phone is Dolly The Sheep  aha i`m loling.,1
1243,Mudweight hauled in for last time by   http://yfrog.com/0zr2jqj,0
1246,"Barack Obama is a legend, just watched his dinner speach, it was pretty funny",1
1248, Ouch. I won`t be down in Miami tomorrow morning. That sucks  It`s a cruise? Are you driving back the next Saturday?,0
1249,sadd..  last night in fl.. going back to AR tomorrow,0
1251, sounds awesome..,1
1253, no. my school will start on June1.  two days to go. i still don`t want. :l,0
1257,This month was a bad month to try and get an advert together for Kobold Quarterly,0
1258, I`m concerned for that family,1
1259,Idk i cant do ****,0
1260,only gets spam in her college email account now. What a way to rub in graduation.,0
1261, I`m very much in tune with your words today. Thanks.,1
1272,putting 3 new consultants to work this week. it`s a good feeling!  congrats on your offers,1
1277,FRIDAY so freakin happy today was an annoying day  buuut WEEKEND! TGIF<3,1
1278, YEP  it`ll be awesome to the max =] haha,1
1279,"_ Heading off to Poole around 4ish,  has some serious gardening to do before we go, no Tweetdeck til Sunday evening,",0
1281,Have to go to the dreaded DMV tomorrow,0
1282,"Is on her way to nottingham! ICOF tonight, then no more gigs umtil download. Fail",0
1285, Hey! r u back in La right now?What was ur favorite part bout Europe? I`ve never been out of the country xcept Canada  XO Jenna,0
1287, I wish I could have time for my xbox  project all tied,1
1290, Yay I love it when you host Money For Breakfast Jenna Lee  4hrs of you the amazing and so pretty and sexy Jenna Lee yay.,1
1291,Gutted. The kitchen is empty literally EMPTY. No even kidding. I`m so hungry,0
1295,"  poor you lmao, just stick your head out the window!",0
1297, dohh! is it old? I had never heard it.. I`m so last year..,0
1298, Instrumentalists like to give singers a hard time. But the vocalist`s job is the toughest when he/she is sick.,0
1299,Just got the Nashville IHOP staff to hit the Dougie with me and Mayne. What a **** night,1
1300,I miss matt today,0
1305,my stomach hurts,0
1306, good luck in the pressure test! don`t worry everything will be great,1
1307, I really wish I could,1
1308,I`m very conflicted here.  I really like Mike but I still have feelings for Darrin.  It`s really complicated.  I don`t know what to do.,0
1311, noticed that yesterday too...i`m actually really happy about that  #StarTrek,1
1313,"Okay so yesterday was good went food shopping, cooked some chicken tacos and bakes some cookies!!!  Now I am back at work.",1
1314,Looking at our photo shoot pics...check out our myspace pics to see them...i love them all...,1
1316,"little beetle not feeling any love  Searches are bring up zilch, bar 2 peeps that appear funny !!!",1
1317," Thank ye, Vaneta.  Much appreciated",1
1322, Quite a few. Peacocks and Oceanographer`s Choice are my new favorites to play,1
1325,ugh! nothing to do in the valley  Seriously gotta move out of here!!!,0
1330,"28deg C in here, all this tech in my room does have the major downside of a lot of heat, doesn`t help its hot outside 2",0
1334,"_leigh Thank you,!  Just trying to stay in a positive head space to keep pushing through it all. How`s things at your end?",1
1336,"Enjoyed this week off work, back next week",1
1339,Feeling very tierd! too much college work!!!!!!,0
1340,mmm...reconsituted meat products and week-old veggies...gotta love that rehydrated warm milk for breakfast,1
1341, oh no  say it aint so,0
1344,"  Cant Thank YOu Enough, WHo is NITIN BETWEEN?",1
1346, well piss on that. I can`t get into their site @ work nor does it come thru on my phone.,0
1347,http://twitpic.com/670ar - this is post guitar hero **** kicking,0
1352,"I need some motivation in my life, oh and some love would be nice too",1
1353, welcome,1
1354,"I can`t wait to start my weekend. I`m so sick of working, I have to self-medicate, and I`m fresh out of herb",0
1355,_Itx no credits for me unfortunately!,0
1356," It`s ugly and gray outside even in San Diego. Not too cold, will get to 70, but May-gray June-gloom for us all",0
1358,cookies are good,1
1359," He loved it, so Happy Birthday!!!   He said you sounded like a mixture of John Lennon, Chrissie Hynde, and Janis Joplin.",1
1361,  supporting superfly all the way,1
1362," I would lime them. Or lemon?  And deal, sounds fabulous to me!  Text me up when you`re back",1
1363,Why don`t you make me feel like you used to,0
1368, unfortunately I didn`t leave the house in time,0
1373,"Hey, hey, happy mother`s day!  http://plurk.com/p/svwii",1
1377,mothers day...love you madre   chels tonight. cant wait for her to see her present!,1
1381, FUZE was giving away capes at Komen`s Race for the Cure today! And I`d always love a hug from you hun!,1
1384,The lab informs me the logic board is dead as well. It is farking expensive to replace. I don`t know what to do.  #MyPowerBookG4RIP,0
1385,We just hit 10000 views on myspace! Thanks everyone!,1
1389,I`m not ready for my baby to be 3 tomorrow  she is growing so fast....,1
1394,lao mein and spanikopita HAHA you would have to be here to know,1
1398,goodmorning everyone,1
1401,"Long day of dancin, travelin, and celebrating life  happy mothers day!!",1
1403, I want an invite - sick of seeing all these links for people playing and being left out,0
1405,I miss my puppy,0
1410,">>Why did the Blonde Keep failing her drivers license test-------->>>>>Everytime they stopped, she jumped in the back seat.",0
1411, Come to Rochester with me and Nikki. Beer and a Hog Roast always helps.,1
1412,  Thank you!,1
1415,He put a **** mohawk in my son head.....he just killed my vibe as always,0
1417,No kickboxing classes today  pretty bummed. Still going to work out hard. http://myloc.me/1ZT0,0
1418,all alone for the weekend!,0
1420,Poor dead Josh.  http://bit.ly/JKpHn  Please leave your messages of condolences there.  #boy #rip,0
1424,This is how much hair falls off everytime I shower. It`s more sad than disgusting  http://yfrog.com/6p190aj,0
1425,"pff, Life sucks sometimes!",0
1429,"Waaah, asshat at CVS yesterday shortchanged me  I paid 10$ for chips.",0
1430, Happy Mom`s Day!  Here in Spain it was last Sunday!! Any hint of when the first single will be out on radio? LYM!!  Mini,1
1432, not sexy with 2 tubes sticking out of my stomach  but thanks !,1
1434,listening to David Archuleta album it`s amazing,1
1435, aww...thats a bummer,0
1436,I dont wanna im to spanish today,0
1439,"yep, good morning to you all  or night or evening or whatever xD",1
1440,WORKK! yay,1
1443," Aww, thank you Soulmate! Haha.",1
1444,"cars,,,,cars....cars.....I need one. ha ha. The one I found last night, that I wanted so bad! is now sold. And not to me",0
1446,_za thanks man. I can`t wait,1
1449,I`ve been to Best Buy & Target and still no Electrik Red album! I`m loosing hope..they`ve never even heard of the girls,0
1450," i was sent home yest from work, when in again today but feel like hell and burning up with a high temp, got it off hubby",0
1451,Great exercise for a Sunday morning: 'stopping the wheel of karma' (R.A.W.) and transforming negativity into love... Life!,1
1453, yes yes yes lotsa fun  i cant wait. dont like make up with shaun too much in front of me tho cos ill get awkard haha,1
1455, Thank you Kirst - your posts on running inspired me,1
1456,I wanna crawl under my desk and take a nap  nvrmind its dirty =/,0
1458,okay someplease save me!!! now I am watching ninja warrier and eating an egg roll from last night,0
1460,HAPPY MOTHERS DAY 2 ME,1
1462, Excellent point.,1
1468,OMG sore shoulder,0
1469, You`re welcome! Cutie-pie kiddo.. in your picture btw  Love those shades!,1
1472, lmao you witty wacko...loves it,1
1473," I refuse to get excited as I don`t want to be let down  if it happens, as long as it`s not between June 11 - 28 or I`d die",0
1474,"`If I don`t believe in Him, why would He believe in me?` -Bring Me The Horizon  A chill goes down my spine whenever I hear that line.",0
1475,"@_xotashhh I love having days off school, I had one on friday too",1
1476, u never sent me carrie. ur an ****. but an **** that i miss,0
1480,sick n tired of people who steal other people`s work,0
1484," #warmfuzzies to you, my friend",1
1485,@_supernatural_ http://twitpic.com/66l83 - I really miss her.,0
1486,happy sunday all,1
1487, Please let me know if it is allright DE i need to know but first just wake up a little and enjoy the cofee  ****,1
1488, well maybe someone will care,1
1489,"   Awww, that wasn`t very nice.",0
1490,slaving away at work,0
1493, haha i agree ! i am her test dummy. i just go in and say 'do whatever you want' and i always love it.  she is magic!,1
1494," ****, i dont have 2 work saturday, & i was suppose 2 hang out with my friend & watch it. we can still hang out but no JONAS =",0
1498, OOO YUK !! thats not good Im retching as we tweet,0
1499, 120mm films usually handled at Fuji  Oh I met a girl at San Diego. Kwento soon. I miss youuu!,0
1502, Hearing that my songs brighten someone`s day always makes ME grin.,1
1506,Hates having broken wrist and has PE next ugh,0
1507,watching SNL with guess Justin Timberlake...OMG! He is too funny!  hahahah,1
1511,Well off 2 bed...cant wait 2 party 4 Mother`s Day in like 14 hours or so,1
1515,#bouvierb-day is on trending topics. ahh Happy Birthday Pierre Bouvier,1
1516,http://skipall.com/8p.png  The come apart easy enough,1
1517,sadly  brother told me there are no skateparks where he lives. BUMMER!,0
1519,Heaos keen for next weekend.        Mummy. <3,1
1520,i hate stupid boys! arrgh,0
1522, I hope you didn`t take that quote personally!! I`ve been throwing them out here and there all day-guess I shoulda waited a bit,0
1524, sounds like you`re having a great time,1
1528," and Im just going into work... if we were married, we wud never see each other",0
1532,Amazing day with my boyfriend. He`s a good drummer.,1
1533, pansy  wtf codeh?!,0
1534,I should have know that 'extra hand' comment would cause trouble...  About to upload House Music and Beyond Vol. 3,0
1536,Just got back from a run & I`m feeling grrrrrreeeeeaat!!!,1
1538, yes  and i want you to keep going if you would ;),1
1539,Sunburn ouch,0
1540, Fun times ~ that`s my friends beer!  here`s the pic`  http://yfrog.com/053agj,1
1542,The graduation ceremony should be starting about now. I really wish I could be there.,1
1544,- I LOVE YOU!!!! YOU MAKE ME SO HAPPY!!!!,1
1545, Thanks for sending the link.,1
1548,_Hodges Yup. Their loss.,0
1549,i`m sad...i`ll miss you grandma angie.. you were always like a 3rd grandma to me..,0
1551,_in_love scanton?! that`s farrr  elaine got her cartilage pierced! it`s so cute!,1
1552,Wake Up..... Please.,0
1553," Would applaud self-validation for all sorts of good theological, psychological & sociological reasons. But agree - lighten up!",1
1555, im sorry,0
1557, lol exams i didn`t go to mcast or other school i finished form 5 and that`s it soo disappointed in myself,0
1558,These messages are teasing me! It isnt fair.,0
1561, ack! I just read about your show  that`s horrible!!! No accounting for taste.,0
1562," ... thx for ur msg, so awesome!  luv the new single! xoxo",1
1564, last week  and I interviewed  and we told him you are the FB queen! Glad to see you both connected,1
1569,5500 words and counting.  My hands hurt,0
1573, Hi x Your websites soo cool i love using it  Thank you,1
1576,OMggg. i just heard someone is gonna die on the new season of the secret life of the american teenager  noooo.,0
1578,i`m getting ready for tonight (teachers dinner on the beach!) but it`s raining and i hate this!,0
1583,I wish I can see clips of your show that you hosted. Hottie Shawn in the 80`s! and yes your still a Hottie!,1
1584,But on the bright side...no school,1
1587,I have turned into a fast food ****,0
1588,I hate not getting e-mail`s  going to do other stuff now...ice my toe (long story) and have some calpol (cold :S) soooo night xxxx,0
1591,Now I am depressed after watching so you think you can dance,0
1594,misses Nanny.,0
1599,thinks castles are fun,1
1602,I will move anywhere as long as it has a freaking dishwasher! I despise doing dishes,0
1603," Im doing ok.  I have a 15 year old going on 35 that is driving me crazy, but that comes with the territory, I guess.",0
1604,Poor Kella is on meds now for an ear infection; she lost her food all over  twice at the doc`s,0
1605," Yes, have to be right for church",1
1608,hm...still workin on my contract.hmm...i`m feelin awful..,0
1609,I totally forgot my phone at home this morning,0
1610, Proud 17-year-old here that loves The Carpenters!!!,1
1611,feels sick to my stomach and idkk whyy,0
1613, so cute you twitting in potuguese!,1
1616, ew.  sorry zach,0
1618, http://twitpic.com/4jber - aww .... then we wonder why they hate us later..... lol!!,0
1620,i hate it when my bff is groundedd  boooooooooo,0
1621," The Star Trek in IMAX wasn`t in 3D, but it was huge on the screen.  Still worth watching.",1
1623,getting ready to see my cousins graduate.  gonna miss em.,0
1624, **** i shouldnt have left!,0
1626,_law_rence &  WHY?! my head feels like the surface of the sun  underneath a beaver pelt.,0
1635," I love the site what a hoot, really enjoy the hair cuts in Thailand, always try to time ir just right, thanks for the tip",1
1636,Not made it to work  couldn`t get up feelin blurgh,0
1639,My throat hurts and I can`t sleep.,0
1643,The rain outside motivates me to sleep.,1
1648,"hmmm dollhouse sounds pretty good, http://bit.ly/z3aZv  i think ima download it and try watching it",1
1650,"**** these nig*s is all on me, but they won`t get this...'Not without a check!' LMFAO",0
1652,thanks do the invite though,1
1655," Please send me those youtube links, Erin watched most of them but I was cooking and didn`t get to see the cowboys",0
1656," That didn`t work, unfortunately.",0
1658,get it right! I think I am obsessed with Hydes` voice @_@  I`ve chosen a guitar song to learn for the summer! Time to perfect picking!,1
1662,What`s worse than a fever and sore throat? Cancelling a trip to see your little bro because of a fever and sore throat.,0
1666,Yea!  Headed home to change and head over to Pelham.  Sad thought... suposed to be heading over there for the NKOTB concert...,0
1668, Aw it says the pic doesn`t exist anymore,0
1671,my newsreader is filling up with blogs  yay! keep pm`ing me your blog sites. I love reading them!,1
1673,home alone and no one left me any gummy bears,0
1674,back from melly`s party... i had fun...  i`m sleepy now...,1
1675, Haha...YAY!!! I`M CURED!!!!,1
1678,"Sick, sick, sick. This sucks. i can`t even breathe properly",0
1679,Adding names to my Twitter account and learning how to use this amazing thing!,1
1680, ooh thats an early start  ive got bed planned for that time..ha..LoveYouJonesy ****,1
1682,Booo my best friend is leavin for the weekend. What ever will I do without her??,0
1685," Hey, did his wife die? I am really confused. I hadn`t been on his MySpace in a little while, but I just read his Twit.",0
1686,i am kind of excited to go to school today. i dont know why. hopefully it will be a good day,1
1690,"My friend ..has cancelled on me for tomorrow, Now i have nothing to do...this makes me sad...  xxxxxx",0
1691,UGH BUT I N33D T0G0 BAD..,0
1692, Are y`all coming out today??? We could go to the graveyard!!  HOORAYY!!!!!,1
1694, unfortunately I`m not drunk enough lol and have no money to get drunk  I have had alot though as u can imagine haha,0
1696,tonight was a very bad night,0
1698,all mom`s in the world congratulations,1
1699," but better hurry, so you wouldn`t be labeled as copycats",1
1701, welcome to twitter my friend,1
1702,at    Happy mother`s dayyy Deniseee <3,1
1703,"Ben & Jerry`s fail. Got email for free ice cream. Says click here to redeem coupon. When I click, I get error message  ",0
1704,"has anyone else seen this? the  DM notification email says 'reply on we web.' i am all for cool accents, but it`s weird online",0
1705,"YAYAYYAYAYAY Toy Story 3 is coming out. June 18, 2010 though",1
1706, I`m straining to hear but it`s very hard from all the way over here.,0
1707, awwwh u stuck in traffic  booo!,0
1708," Fear not! You deserve alot, you care for animals. )) I`ll get some food, don`t worry!",1
1709,living it up at empire hotel...free bottle service. it ROCKS having connections,1
1711," same to you bud. Kudos on your hardcore gym training, it`s a great lifechanging experience, keep it up!!!",1
1713,I still miss him... And i dont think he`s coming back,0
1717,I got the new Silverstein CD. aha. Its AMAZING.  I highly recomend it.,1
1721," A big welcome to Twitterlandz grrl! Really wish I could have made it to the Bettie show,  glad to hear it was a success",1
1725, plus I just deposited tax return cheque but for first time in 7+ years it didn`t clear immediately,0
1728,"Still feeling weird about my ex and her engagement.  My mom made things worse.  I don`t even want her, but it`s still odd",0
1731, Shop smart.  Shop S Mart.,1
1733, That is INCREDIBLY sweet!!!! What a good Hubby...,1
1734, caught tweets on it and got home in time for the last 5 mins of the ITV2 show!! #bgt Out tonight too so will miss it again,0
1738,Oh my god. I literally drove in rain that was so hard that i couldn`t see in front of me. I`m shaking,0
1742, Good to hear... several of my peeps are working tonight...,1
1743, I hope so too.  How are you?,1
1746,"Just saw Star Trek! It was AMAZING! Seriously, so good. The entire cast was excellent, Spock and Kirk especially.  I want to see it again.",1
1747, aww  but we miss you here in the USA.,0
1748,Its seriously quiet and lonely here without Bunny,0
1758,So sad I`m going to miss seeing Pennywise again this year,0
1766, Even IE8 would be better,1
1769, she lookd soo freaked out!!poor wee thing,0
1770,omgoodness FINALLY back from dinner with the fam bam!,1
1772,"is happy  and clean, squeaky clean",1
1775,"sickkk, it`s been two days since summer started and it suck already!",0
1778,i got in a fight with ryan. now hes like crying and im just dead inside. sigggh,0
1783,Have a happy Friday and weekend everyone .. TGIF for me is nothing,1
1786,Studio Ghibli for this year; Ponyo! http://bit.ly/whar8 as always it seems to be perfect  we`ll be waiting till august for it,1
1788,"Brian (cat) still hasn`t shown up...I feel sad and sick, I`m afraid he`s been eaten by something.    It doesn`t look  good",0
1789,Missing Nate more than usual tonight,0
1792,Birthday tomorrow. Doing jack **** all weekend,0
1793,How Come I Can Never Sleep Past?? Not Good,0
1794,Just snuck out my window.. Now im laying on my roof looking at the stars. Its a nice night out tonight.,1
1795,"I just downloaded a ton of stunning, BEAUTIFUL wallpapers from www.interfacelift.com - go have a look.",1
1799,"'Patchouli oil & incense had a surge in popularity in the 1960s & 1970s, mostly among devotees of the free love & hippie lifestyles.'",1
1800,hi  godd day eweryone im in a reel good mood to day,1
1803, It takes a big man to type a sad tweet like that!,0
1805, I was going to but I`m stuck with it as I seem to have misplaced my remote  It`s extra bad tonight as well :|,0
1806, Big Thanks Melody!  Gotta love that sunshine-lots of vit D,1
1807,i got baby g wach its zi same as the 1 lady gaga wears in eh eh film clip but in pink!! I LOVE YOU KAY thanks a heap  i win olivia,1
1808,Hey! Let`s Follow each other! Wouldn`t that just be awesome!?,1
1809," loving the shoes perez, looking fine as always  oh,and lady gaga, what can I say. Outstanding!",1
1814, It`s a great movie - My best is the Welsh flatmate,1
1815," I got a headache because of all the hard work today, still not ready, with a #Heineken trying to finished up",0
1818, Im sad i cant go. it makes me sad,0
1822,so who is in for bring at HK lounge tomorrow ? $12 all you can drink till 5pm... then kareoke. I think it will be a nice Sunday!,1
1823, oh ****! I completely forgot about Thirsty Thursday! oh. my. gaga. this sucks,0
1825, i do but is just a haul vid/photo slideshow only. I only do it for fun  http://www.youtube.com/eyezaddiction,1
1826,feeling so great!,1
1829,I Wanna be @ JET in the Mirage...     Couldn`t get to Hawaii either   *****Someday***** Much Love To THE_WOCKEEZ and SuperCr3w,1
1830,Just finished yet another amazing book by Susan Elizabeth Philips!!!  God I love her books so much!!! Which one to read next??? hmmm...,1
1831,_O_C I`m seriously screwed  I haven`t studied at all!!!! :`(,0
1839, HAPPY MOTHERS DAY!  Tell ur mom that`s she an awesome madre & such a great example to the Archuleta familia!!,1
1840," Good morning to you, however it`s night time for me, so I am off to bed *hugs* Have a great day",1
1841,But I do know is that I am extremely happy with him and wouldn`t change him for the world and don`t want anybody else.,1
1842,Getting the FAB portraits ready to upload today,1
1843, You have DSL? Welcome to 2009!,1
1845,its too hot in my room. i wanna go swimming.,0
1847, http://twitpic.com/4so0u - OOO i wish i was her  he`s hot,1
1851,It`s sooo hot 2day!! Put a ton of sunblock on before jogging; still think my face burnt though!,0
1853, took my forum access away   fail.,0
1855," hahaha! Guess you will have to reinforce your skates, haha... Remember who u r my friend, our semi-God with a gluten intolence",1
1857,the day goes on and on...i think im gonna write a song about it! still thinking itï¿½s impossible for me to get a true friend  why????,0
1858,"OMG i meant  <3 you`re the perfect Wolverine,sir  hehe",1
1868," very well, nothing flash - but different to chocolate 4 a change. good 2 meet U yesterday  gr8 atmosphere & discussion",1
1869,I took my antibiotics and I still feel like ****,0
1871,...Nomore adventure time,0
1872,"happy bank holiday Monday, Tweeteramas! I`ll be spending the day doing yoga and having OCD attacks. You?",1
1873,"Laura`s gone for the weekend, I miss her already!",0
1874,had nutella croissant+mango+melon+coffee and a lovely stalk of iris for breakfast in bed courtesy of N  Have the house to myself til noon,1
1875,Whuuurrrrr - glands really swollen now. Guess the weekend`s a blow out.,0
1877,LAZZZZZZZZZZZZZZZY MONDAY !! Bank Holiday  Nicole why haven`t u direct msged me yet ?!!!,0
1878,"Yummy yum-cha for mother`s day with mum, dad, arcel and egg-pants  yuuuuuum  http://twitpic.com/4w65x",1
1879,5 things this Twitterer could do without  http://MikeFrizzi.com/blog/?p=192 SRC  / I like this guy.,1
1883," HAHAAH! Crys, you blowing the fuses is a typical move",0
1887," We`re off.  I`m sorry. Parents coming in around 10-11, gonna eat with them, then house-hunt in Richardson. RAAAAIN CHEEECK",0
1888,Just saw a dooope bmw 6 series parked with the top back....to bad it was raining,0
1890," ha ha, no, will be thankful i am not dragging them up a mountain today",1
1891,"Had a great time with mpix shootout, just great  thanks mpix...",1
1892,"Weather is lovely, I`m headed home via supermarket. Planning to spend some quality time knitting tonight.",1
1893,sad ending to the softball season.,0
1894,Women in Science & Technology conference in La Jolla - what an interesting day!  Met some really great people!,1
1901,. very much enjoyed your 'whats in a name' article,1
1905,eating my roommate`s cereal. sorry bro,0
1906, Good news about the tooth!,1
1907," Yeah, I`m behind on my classic cinema calendar-making. I haven`t had time to go see any anyway.",0
1908,Aww the little girl on Britain`s Got Talent!  I actually love Ant n Dec!  Oh an` Simon Cowell. ;),1
1910, it was amazing but due to time constraints could only visit the meadows and pine forest. Shall post images later.,1
